OGF_ID,OFFICIAL_NAME,PARK_OR_RESERVE_IDENT,REGULATED_IND,LOCATION_ACCURACY,LOCATION_DESCR,GEOG_UNIT_DESCR,SENSITIVITY_CLASS,SENSITIVITY_DATE,SENSITIVITY_RATIONALE,SENS_RATIONALE_OTHER_DESCR,VERIFICATION_STATUS_FLG,VERIFICATION_STATUS_DATE,BUSINESS_EFF_DATE_FLG,BUSINESS_EFFECTIVE_DATE,BUSINESS_EXPIRY_DATE,SYSTEM_CALCULATED_AREA,SYSTEM_CALCULATED_LENGTH,USER_CALCULATED_METRIC,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
1200809113,Potential Rouge Park North of Steeles,176423374863765,,RE Reliable (to 100m),"York Region, Markham Twp., Cocn. 9, Lot 18-20",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 07:53:14+00,,1267743,,0,,,1998/11/23 12:49:22+00,2004/01/08 16:22:27+00,258,0,0
1200809236,Potential Rouge Park North of Steeles,176345964864107,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 26",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:48:44+00,,4096,,0,,,1998/11/23 12:50:09+00,2004/01/08 16:22:27+00,259,0,0
1200809235,Potential Rouge Park North of Steeles,176345654863918,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 26",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:48:03+00,,3096,,0,,,1998/11/23 12:50:09+00,2004/01/08 16:22:27+00,260,0,0
1200809233,Potential Rouge Park North of Steeles,176337854862805,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 21-25",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:47:19+00,,3073822,,0,,,1998/11/23 12:50:08+00,2004/01/08 16:22:27+00,261,0,0
1200809107,Potential Rouge Park North of Steeles,176434664863086,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 10, Lot 16-18",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 07:43:44+00,,202521,,0,,,1998/11/23 12:49:20+00,2004/01/08 16:22:27+00,262,0,0
1200809105,Potential Rouge Park North of Steeles,176437454862506,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 10, Lot 15",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 07:41:28+00,,92810,,0,,,1998/11/23 12:49:19+00,2004/01/08 16:22:27+00,263,0,0
1200809104,Potential Rouge Park North of Steeles,176442384862128,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 10, Lots 13-15",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 07:40:20+00,,347119,,0,,,1998/11/23 12:49:19+00,2004/01/08 16:22:27+00,264,0,0
1200809106,Potential Rouge Park North of Steeles,176434614862473,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 10, Lot 15",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 07:42:31+00,,7193,,0,,,1998/11/23 12:49:20+00,2004/01/08 16:22:27+00,265,0,0
1201713338,Richmond Hill Property 3,RH-3,No,Within 10 metres,"York Region, Town of Richmond Hill, Pt Lot 53, Conc. 1 West of Yonge",Property Owner - Town of Richmond Hill,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,3473.328,,0,,,2002/05/17 14:39:54+00,2004/01/08 16:22:27+00,266,0,0
1201713339,Richmond Hill Property 4,RH-4,No,Within 10 metres,"York Region, Town of Richmond Hill, Pt Lot 53, Conc.1 West of Yonge",Property Owner - Town of Richmond Hill,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/17 00:00:00+00,Estimated,2002/05/17 00:00:00+00,,1310.438,,0,,,2002/05/17 14:51:32+00,2004/01/08 16:22:27+00,267,0,0
1201713346,City of Vaughan Property 4,Vaughan-4,No,Within 10 metres,"York Region, City of Vaughan, Pt Lot 29, Conc. 2",Property Owner - City of Vaughan,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,60187.547,,0,,,2002/05/21 08:14:54+00,2004/01/08 16:22:27+00,268,0,0
1200809262,Potential Rouge Park North of Steeles,176280774860590,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 2, Lot 21-24",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:41:49+00,,2329813,,0,,,1998/11/23 12:50:19+00,2004/01/08 16:22:27+00,269,0,0
1200809231,Potential Rouge Park North of Steeles,176322554861250,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 21",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:46:44+00,,16855,,0,,,1998/11/23 12:50:07+00,2004/01/08 16:22:27+00,270,0,0
1200809230,Potential Rouge Park North of Steeles,176328674861214,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 21",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:46:27+00,,13902,,0,,,1998/11/23 12:50:07+00,2004/01/08 16:22:27+00,271,0,0
1201713345,City of Vaughan Property 3,Vaughan-3,No,Within 10 metres,"York Region, City of Vaughan, Pt Lots 27 & 28, Conc. 2",Property Owner - City of Vaughan,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,2002/05/21 00:00:00+00,Estimated,2002/05/21 00:00:00+00,,20132.016,,0,,,2002/05/21 08:07:58+00,2004/01/08 16:22:27+00,272,0,0
1200809229,Potential Rouge Park North of Steeles,176329224861122,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 21",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:45:57+00,,11004,,0,,,1998/11/23 12:50:07+00,2004/01/08 16:22:27+00,273,0,0
1200809280,Potential Rouge Park North of Steeles,176332944860867,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 19,20",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:13:20+00,,2122,,0,,,1998/11/23 12:50:26+00,2004/01/08 16:22:27+00,274,0,0
1200809281,Potential Rouge Park North of Steeles,176332834860736,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 19",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:13:55+00,,6371,,0,,,1998/11/23 12:50:26+00,2004/01/08 16:22:27+00,275,0,0
1200809282,Potential Rouge Park North of Steeles,176333214860498,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 18,19",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:14:13+00,,85471,,0,,,1998/11/23 12:50:27+00,2004/01/08 16:22:27+00,276,0,0
1200809102,Potential Rouge Park North of Steeles,176441574860775,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 10, Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 07:37:51+00,,17233,,0,,,1998/11/23 12:49:18+00,2004/01/08 16:22:27+00,277,0,0
1200809227,Potential Rouge Park North of Steeles,176331274860515,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 19",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:19:33+00,,8295,,0,,,1998/11/23 12:50:06+00,2004/01/08 16:22:27+00,278,0,0
1200809378,Rouge Park,176451804856371,,RE Reliable (to 100m),"York Twp., Conc. 5 Lots 5 and 6 and 7",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:38:11+00,,394084,,0,,,1998/11/23 12:51:04+00,2004/01/08 16:22:27+00,279,0,0
1200809367,Rouge Park,176458704856346,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots 5 and 6, Conc. 5, part Lots 5,4,3",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:58:46+00,,140608,,0,,,1998/11/23 12:51:00+00,2004/01/08 16:22:27+00,280,0,0
1200809353,Rouge Park,176444794856277,,RE Reliable (to 100m),"York Twp., Conc. 5 part Lots 7 and 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:39:07+00,,298071,,0,,,1998/11/23 12:50:55+00,2004/01/08 16:22:27+00,281,0,0
1200809354,Rouge Park,176441094856363,,RE Reliable (to 100m),"York Twp., Conc. 5 part Lot 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:40:58+00,,10820,,0,,,1998/11/23 12:50:55+00,2004/01/08 16:22:27+00,282,0,0
1200809355,Rouge Park,176440084856343,,RE Reliable (to 100m),"York Twp., Conc. 5, part Lot 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:43:44+00,,4771,,0,,,1998/11/23 12:50:55+00,2004/01/08 16:22:27+00,283,0,0
1200809370,Rouge Park,176438904856280,,RE Reliable (to 100m),"York Twp., Conc. 5, part Lot 9",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:02:29+00,,14938,,0,,,1998/11/23 12:51:01+00,2004/01/08 16:22:27+00,284,0,0
1200809369,Rouge Park,176444044856071,,RE Reliable (to 100m),"York Twp., Conc. 5, part Lots 7 and 8, Conc. 4, part Lot 7",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:00:51+00,,151814,,0,,,1998/11/23 12:51:00+00,2004/01/08 16:22:27+00,285,0,0
1200809316,Rouge Park,176438824856227,,RE Reliable (to 100m),"York Twp, Conc. 5 Lot 9",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/21 00:00:00+00,Estimated,1998/08/21 16:40:09+00,,9697,,0,,,1998/11/23 12:50:40+00,2004/01/08 16:22:27+00,286,0,0
1200809396,Rouge Park,176437744855587,,RE Reliable (to 100m),"York Twp., Conc. 4, Lots 9, 10,11, Conc. 5, Lots 9, 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 15:03:55+00,,1087243,,0,,,1998/11/23 12:51:11+00,2004/01/08 16:22:27+00,287,0,0
1200809315,Rouge Park,176444324855957,,RE Reliable (to 100m),"York Twp, Conc. 4 Lot 7, Conc. 5 Lot 7,8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/21 00:00:00+00,Estimated,1998/08/21 16:38:11+00,,48748,,0,,,1998/11/23 12:50:40+00,2004/01/08 16:22:27+00,288,0,0
1200809379,Rouge Park,176443974855823,,RE Reliable (to 100m),"York Twp., Conc. 4 and 5, part Lots 7 and 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:39:20+00,,222324,,0,,,1998/11/23 12:51:04+00,2004/01/08 16:22:27+00,289,0,0
1200809362,Rouge Park,176457914855735,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots 2,3,4,5",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:53:12+00,,421408,,0,,,1998/11/23 12:50:58+00,2004/01/08 16:22:27+00,290,0,0
1200809357,Rouge Park,176430424855443,,RE Reliable (to 100m),"York Twp., Conc. 5, part Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:45:59+00,,57230,,0,,,1998/11/23 12:50:56+00,2004/01/08 16:22:27+00,291,0,0
1200809366,Rouge Park,176445964855571,,RE Reliable (to 100m),"York Twp., Conc. part Lots 7,8 (N)",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:57:46+00,,58487,,0,,,1998/11/23 12:50:59+00,2004/01/08 16:22:27+00,292,0,0
1200809352,Rouge Park,176451974855599,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 6",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:37:56+00,,20861,,0,,,1998/11/23 12:50:54+00,2004/01/08 16:22:27+00,293,0,0
1200809363,Rouge Park,176454734855444,,RE Reliable (to 100m),"York Twp., Conc. 4 , part Lots 5,6",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:54:02+00,,82887,,0,,,1998/11/23 12:50:58+00,2004/01/08 16:22:27+00,294,0,0
1200809340,Rouge Park,176456954855328,,RE Reliable (to 100m),"York Twp., Conc. 4, prt Lots 5 & 6",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:20:56+00,,185763,,0,,,1998/11/23 12:50:49+00,2004/01/08 16:22:27+00,295,0,0
1200809394,Rouge Park,176417734855245,,RE Reliable (to 100m),"York Twp., Conc. 5 part Lot 14",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 15:02:04+00,,5955,,0,,,1998/11/23 12:51:10+00,2004/01/08 16:22:27+00,296,0,0
1200809364,Rouge Park,176448684855228,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots , 7,8 (S)",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:55:17+00,,101122,,0,,,1998/11/23 12:50:59+00,2004/01/08 16:22:27+00,297,0,0
1200809338,Rouge Park,176460984855341,,RE Reliable (to 100m),"York Twp., Conc. 4 prt Lot 4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:17:34+00,,7833,,0,,,1998/11/23 12:50:49+00,2004/01/08 16:22:27+00,298,0,0
1200809339,Rouge Park,176459954855214,,RE Reliable (to 100m),"York Twp., Conc. 4, prt Lot 5",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:19:37+00,,14457,,0,,,1998/11/23 12:50:49+00,2004/01/08 16:22:27+00,299,0,0
1200809343,Rouge Park,176467524855097,,RE Reliable (to 100m),"York Twp., Conc. 4, Lots 1,2,3,4,5,6,7,8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:24:06+00,,172524,,0,,,1998/11/23 12:50:50+00,2004/01/08 16:22:27+00,300,0,0
1200809322,Rouge Park,176481474854676,,RE Reliable (to 100m),"Pickering, Conc. 1 part Lots 35, 34, Conc. 2 part Lots 35",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 11:40:16+00,,474232,,0,,,1998/11/23 12:50:43+00,2004/01/08 16:22:27+00,301,0,0
1200809345,Rouge Park,176459574854889,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lot 5",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:29:40+00,,150373,,0,,,1998/11/23 12:50:51+00,2004/01/08 16:22:27+00,302,0,0
1200809313,Rouge Park,176476644853722,,RE Reliable (to 100m),"Pickering Twp., Conc. 1 Lot 35 York Twp, Conc. 3 Lots 1,2,3, Conc. 4 Lots 3,4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/21 00:00:00+00,Estimated,1998/08/21 16:33:00+00,,122844,,0,,,1998/11/23 12:50:39+00,2004/01/08 16:22:27+00,303,0,0
1200809382,Rouge Park,176440924854662,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots 9, 10, 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:42:22+00,,520334,,0,,,1998/11/23 12:51:06+00,2004/01/08 16:22:27+00,304,0,0
1200809351,Rouge Park,176451314854914,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 7",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:36:28+00,,31191,,0,,,1998/11/23 12:50:54+00,2004/01/08 16:22:27+00,305,0,0
1200809337,Rouge Park,176461254854817,,RE Reliable (to 100m),"York Twp., Conc. 4, prt Lot 5",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:14:43+00,,26855,,0,,,1998/11/23 12:50:48+00,2004/01/08 16:22:27+00,306,0,0
1200809335,Rouge Park,176475664854881,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lot 1 and 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:09:39+00,,38048,,0,,,1998/11/23 12:50:47+00,2004/01/08 16:22:27+00,307,0,0
1200809334,Rouge Park,176471564854892,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 12:04:34+00,,26658,,0,,,1998/11/23 12:50:47+00,2004/01/08 16:22:27+00,308,0,0
1200809380,Rouge Park,176448884854651,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots 7 and 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:40:37+00,,675157,,0,,,1998/11/23 12:51:05+00,2004/01/08 16:22:27+00,309,0,0
1200809336,Rouge Park,176478394854854,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lot 1",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:13:06+00,,28454,,0,,,1998/11/23 12:50:48+00,2004/01/08 16:22:27+00,310,0,0
1200809333,Rouge Park,176470304854739,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 3",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 12:03:14+00,,57292,,0,,,1998/11/23 12:50:47+00,2004/01/08 16:22:27+00,311,0,0
1200809327,Rouge Park,176475694853711,,RE Reliable (to 100m),"York Twp., Conc. 3 Lots 1 and 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 11:51:13+00,,799963,,0,,,1998/11/23 12:50:45+00,2004/01/08 16:22:27+00,312,0,0
1200809350,Rouge Park,176452234854622,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 7",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:35:44+00,,54980,,0,,,1998/11/23 12:50:53+00,2004/01/08 16:22:27+00,313,0,0
1200809344,Rouge Park,176440574854390,,RE Reliable (to 100m),"York Twp., Conc. 4, Lots 9, 10,11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:25:04+00,,46025,,0,,,1998/11/23 12:50:51+00,2004/01/08 16:22:27+00,314,0,0
1200809385,Rouge Park,176443614854229,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lots 8,9,10,11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:45:16+00,,489445,,0,,,1998/11/23 12:51:06+00,2004/01/08 16:22:27+00,315,0,0
1200809383,Rouge Park,176454104854352,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lot 7",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:43:17+00,,102450,,0,,,1998/11/23 12:51:06+00,2004/01/08 16:22:27+00,316,0,0
1200809332,Rouge Park,176472624854564,,RE Reliable (to 100m),"York Twp., Conc. 3 part Lot 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 12:01:44+00,,5152,,0,,,1998/11/23 12:50:46+00,2004/01/08 16:22:27+00,317,0,0
1200809392,Rouge Park,176427764854344,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 13",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:59:45+00,,15253,,0,,,1998/11/23 12:51:09+00,2004/01/08 16:22:27+00,318,0,0
1200809359,Rouge Park,176432404854356,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:48:50+00,,24110,,0,,,1998/11/23 12:50:57+00,2004/01/08 16:22:27+00,319,0,0
1200809329,Rouge Park,176464394854377,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lot 4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 11:55:37+00,,9109,,0,,,1998/11/23 12:50:45+00,2004/01/08 16:22:27+00,320,0,0
1200809331,Rouge Park,176466404854335,,RE Reliable (to 100m),"York Twp., Conc. 3 part Lot 4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 11:59:40+00,,37544,,0,,,1998/11/23 12:50:46+00,2004/01/08 16:22:27+00,321,0,0
1200809250,Potential Rouge Park North of Steeles,176324444857177,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 11,12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:17:30+00,,150754,,0,,,1998/11/23 12:50:14+00,2004/01/08 16:22:27+00,322,0,0
1200809090,Potential Rouge Park North of Steeles,176444024857569,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 10, Lot 3",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 06:32:35+00,,12015,,0,,,1998/11/23 12:49:14+00,2004/01/08 16:22:27+00,323,0,0
1200809175,Potential Rouge Park North of Steeles,176362394857113,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 8,9",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 18:46:37+00,,65742,,0,,,1998/11/23 12:49:45+00,2004/01/08 16:22:27+00,324,0,0
1200809119,Potential Rouge Park North of Steeles,176419424856718,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 2-4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:20:48+00,,508674,,0,,,1998/11/23 12:49:24+00,2004/01/08 16:22:27+00,325,0,0
1200809277,Potential Rouge Park North of Steeles,176325164856892,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:11:21+00,,16353,,0,,,1998/11/23 12:50:25+00,2004/01/08 16:22:27+00,326,0,0
1200809374,Rouge Park,176459664856787,,RE Reliable (to 100m),"York Twp., Conc. 5, part Lots 4 and 3",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:08:16+00,,446315,,0,,,1998/11/23 12:51:02+00,2004/01/08 16:22:27+00,327,0,0
1200809243,Potential Rouge Park North of Steeles,176336024855472,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 6-10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:02:47+00,,505721,,0,,,1998/11/23 12:50:12+00,2004/01/08 16:22:27+00,328,0,0
1200809248,Potential Rouge Park North of Steeles,176327944856585,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:16:56+00,,167951,,0,,,1998/11/23 12:50:14+00,2004/01/08 16:22:27+00,329,0,0
1200809085,Potential Rouge Park North of Steeles,176437334856720,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 9, Lot 1,2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 06:02:49+00,,291973,,0,,,1998/11/23 12:49:12+00,2004/01/08 16:22:27+00,330,0,0
1200809246,Potential Rouge Park North of Steeles,176332674856548,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:15:59+00,,13509,,0,,,1998/11/23 12:50:13+00,2004/01/08 16:22:27+00,331,0,0
1200809284,Potential Rouge Park North of Steeles,176415734856627,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 1-4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:14:49+00,,86775,,0,,,1998/11/23 12:50:27+00,2004/01/08 16:22:27+00,332,0,0
